,index,name,url,hdd_ssd,capacity,rpm0/read1,cache0/write1,PRICE
615,374,ABONMAX AB-SSD-240GB,https://kakaku.com/item/K0001193809/,1,240.0,560.0,510.0,3290.0
616,375,KINGMAX KM240GSMV32,https://kakaku.com/item/K0001043870/,1,240.0,500.0,410.0,3339.0
617,376,バッファロー SSD-PL120U3-BK/N [ブラック],https://kakaku.com/item/K0000986770/,1,120.0,340.0,320.0,3380.0
618,377,SANDISK X600 SD9SN8W-128G-1122,https://kakaku.com/item/K0001028342/,1,128.0,530.0,490.0,3535.0
619,378,LITEON MU 3 PH6-CE120,https://kakaku.com/item/K0001035790/,1,120.0,560.0,460.0,3546.0
620,379,トランセンド TS128GMTS830S,https://kakaku.com/item/K0001133995/,1,128.0,560.0,520.0,3580.0
621,380,トランセンド TS128GMTS430S,https://kakaku.com/item/K0001133992/,1,128.0,560.0,500.0,3780.0
622,381,トランセンド SSD370 TS64GSSD370S,https://kakaku.com/item/K0000773284/,1,64.0,450.0,80.0,3980.0
623,382,ADATA Ultimate SU800 M.2 2280 ASU800NS38-128GT-C,https://kakaku.com/item/K0000921327/,1,128.0,560.0,300.0,4050.0
624,383,キングストン UV500 SSD SUV500M8/120G,https://kakaku.com/item/K0001051556/,1,120.0,520.0,320.0,4231.0
625,384,エレコム ESD-ED0240GWH [ホワイト],https://kakaku.com/item/K0001078816/,1,240.0,300.0,200.0,4416.0
626,385,バッファロー SSD-PL240U3-BK,https://kakaku.com/item/K0000961671/,1,240.0,340.0,320.0,4418.0
627,386,ロジテック 【直販モデル】 LMD-SA240,https://kakaku.com/item/K0001193141/,1,240.0,550.0,490.0,4510.0
628,387,エレコム ESD-EC0240GWH [ホワイト],https://kakaku.com/item/K0001038562/,1,240.0,410.0,400.0,4932.0
629,388,トランセンド TS256GMTS832S,https://kakaku.com/item/K0001211725/,1,256.0,530.0,400.0,4980.0
630,389,キングストン UV500 SSD SUV500/240G,https://kakaku.com/item/K0001051223/,1,240.0,520.0,500.0,5120.0
631,390,ADATA SC680 ASC680-240GU32G2-CBK [ブラック],https://kakaku.com/item/K0001197252/,1,240.0,530.0,460.0,5250.0
632,391,BIOSTAR M700 M700-256GB,https://kakaku.com/item/K0001222586/,1,256.0,1850.0,950.0,5377.0
633,392,SUPER TALENT FE8032MD2D,https://kakaku.com/item/K0000685152/,1,32.0,110.0,95.0,5940.0
634,393,LITEON MU 3 PH6-CE480-L4,https://kakaku.com/item/K0001140221/,1,480.0,560.0,500.0,5940.0
635,394,ADATA Ultimate SU800 M.2 2280 ASU800NS38-256GT-C,https://kakaku.com/item/K0000921328/,1,256.0,560.0,520.0,6110.0
636,395,サムスン 860 EVO M.2 MZ-N6E250B/IT,https://kakaku.com/item/K0001027998/,1,250.0,550.0,520.0,6511.0
637,396,トランセンド TS240GESD240C [シルバー],https://kakaku.com/item/K0001140438/,1,240.0,520.0,460.0,6850.0
638,397,SUPER TALENT DuraDrive ZT4 FEU064MD1X,https://kakaku.com/item/K0000857253/,1,64.0,110.0,72.0,7150.0
639,398,トランセンド TS512GMTS832S,https://kakaku.com/item/K0001211726/,1,512.0,560.0,500.0,7680.0
640,399,バッファロー SSD-PM480U3-B/N [ブラック],https://kakaku.com/item/K0000923827/,1,480.0,421.6,370.0,7888.0
641,400,ロジテック 【直販モデル】 LMD-MP512,https://kakaku.com/item/K0001193137/,1,512.0,1730.0,1560.0,7920.0
642,401,KINGMAX KM480GKE31WE [White],https://kakaku.com/item/K0001127438/,1,480.0,400.0,390.0,7950.0
643,402,エレコム ESD-EC0480GRD [レッド],https://kakaku.com/item/K0001152653/,1,480.0,410.0,400.0,9089.0
644,403,LITEON MU 3 PH6-CE240,https://kakaku.com/item/K0001052463/,1,240.0,560.0,520.0,9328.0
645,404,ADATA Ultimate SU800 ASU800SS-512GT-C,https://kakaku.com/item/K0000903569/,1,512.0,560.0,520.0,9360.0
646,405,サムスン 860 EVO mSATA MZ-M6E250B/IT,https://kakaku.com/item/K0001027994/,1,250.0,550.0,520.0,9368.0
647,406,サムスン T5 MU-PA250B/IT [ブルー],https://kakaku.com/item/K0000990361/,1,250.0,540.0,540.0,9480.0
648,407,トランセンド TS256GESD400K,https://kakaku.com/item/K0000672294/,1,256.0,410.0,380.0,9980.0
649,408,ロジテック 【直販モデル】 LMD-MPD512,https://kakaku.com/item/K0001193139/,1,512.0,3420.0,2015.0,10010.0
650,409,旭東エレクトロニクス SUNEAST SE800-960GB,https://kakaku.com/item/K0001062593/,1,960.0,530.0,500.0,10255.0
651,410,PLEXTOR PX-128M6Pro,https://kakaku.com/item/K0000682921/,1,128.0,545.0,330.0,10363.0
652,411,ABONMAX AM-SSD-1TB,https://kakaku.com/item/K0001193807/,1,1000.0,560.0,510.0,10900.0
653,412,ABONMAX AM-SSD-512GB,https://kakaku.com/item/K0001193806/,1,512.0,560.0,510.0,10900.0
654,413,エレコム ESD-EF0500GBK [ブラック],https://kakaku.com/item/K0001188705/,1,500.0,430.0,410.0,11697.0
655,414,HP P500 7PD55AA#UUF [シルバー],https://kakaku.com/item/K0001204294/,1,500.0,370.0,200.0,11732.0
656,415,WESTERN DIGITAL WD Blue WDS250G1B0B,https://kakaku.com/item/K0000918978/,1,250.0,540.0,500.0,11980.0
657,416,IODATA SSPH-UA960NV/E,https://kakaku.com/item/K0001181809/,1,960.0,440.0,430.0,12480.0
658,417,トランセンド JetDrive 820 TS240GJDM820,https://kakaku.com/item/K0000999661/,1,240.0,950.0,550.0,12800.0
659,418,IODATA SSPH-UT960K [スモーキーブラック],https://kakaku.com/item/K0001148059/,1,960.0,340.0,300.0,13479.0
660,419,IODATA SSPH-UT960R [ワインレッド],https://kakaku.com/item/K0001148062/,1,960.0,340.0,300.0,13479.0
661,420,トランセンド JetDrive 500 TS240GJDM500,https://kakaku.com/item/K0000680349/,1,240.0,570.0,460.0,13500.0
662,421,ロジテック 【直販モデル】 LMD-SM512UC,https://kakaku.com/item/K0001220797/,1,512.0,3420.0,2015.0,13750.0
663,422,トランセンド JetDrive 720 TS240GJDM720,https://kakaku.com/item/K0000680355/,1,240.0,570.0,460.0,14980.0
664,423,インテル SSD 545s SSDSCKKW512G8X1,https://kakaku.com/item/K0001106126/,1,512.0,550.0,500.0,15152.0
665,424,グリーンハウス GH-SSDTB3A240,https://kakaku.com/item/K0001096011/,1,240.0,1400.0,750.0,15710.0
666,425,インテル D3-S4610 SSDSC2KG240G801,https://kakaku.com/item/K0001105354/,1,240.0,560.0,320.0,16280.0
667,426,エレコム ESD-EC0960GBK [ブラック],https://kakaku.com/item/K0001152655/,1,960.0,410.0,400.0,17169.0
668,427,Team T-FORCE DELTA RGB SSD T253TR500G3C313 [ブラック],https://kakaku.com/item/K0001064447/,1,500.0,560.0,500.0,17300.0
669,428,プリンストン ULTRA PLUS PHD-GS480GU,https://kakaku.com/item/K0001149186/,1,480.0,1000.0,900.0,17849.0
670,429,トランセンド TS960GESD250C [スペースグレー],https://kakaku.com/item/K0001141172/,1,960.0,520.0,460.0,19480.0
671,430,サムスン T5 MU-PA1T0B/WW [BLACK],https://kakaku.com/item/K0001167453/,1,1000.0,540.0,540.0,19500.0
672,431,IODATA SDPX-USC1C [シルバー],https://kakaku.com/item/K0001203363/,1,1000.0,560.0,510.0,21009.0
673,432,Corsair Force Series MP300 CSSD-F960GBMP300,https://kakaku.com/item/K0001076920/,1,960.0,1600.0,1080.0,21255.0
674,433,サムスン 850 EVO mSATA MZ-M5E1T0B/IT,https://kakaku.com/item/K0000770814/,1,1000.0,540.0,520.0,21949.0
675,434,グリーンハウス GH-SSDTB3A480,https://kakaku.com/item/K0001096012/,1,480.0,1400.0,750.0,22270.0
676,435,トランセンド SSD420 TS256GSSD420K,https://kakaku.com/item/K0001056421/,1,256.0,570.0,470.0,25098.0
677,436,インテル D3-S4610 SSDSC2KG480G801,https://kakaku.com/item/K0001105351/,1,480.0,560.0,510.0,27659.0
678,437,サムスン 960 EVO M.2 MZ-V6E1T0B/IT,https://kakaku.com/item/K0000929859/,1,1000.0,3200.0,1900.0,32500.0
679,438,トランセンド JetDrive 850 TS960GJDM850,https://kakaku.com/item/K0001104678/,1,960.0,1600.0,1400.0,32800.0
680,439,PLEXTOR PX-512M6Pro,https://kakaku.com/item/K0000682923/,1,512.0,545.0,490.0,37980.0
681,440,トランセンド SSD370 TS1TSSD370S,https://kakaku.com/item/K0000773288/,1,1000.0,560.0,460.0,40980.0
682,441,インテル Optane SSD 900P SSDPED1D280GAX1,https://kakaku.com/item/K0001106127/,1,280.0,2500.0,2000.0,46749.0
683,442,パナソニック RP-SBD1TBP3 [シルバー],https://kakaku.com/item/K0001111117/,1,1000.0,1500.0,1000.0,74480.0
684,443,サムスン 960 PRO M.2 MZ-V6P1T0B/IT,https://kakaku.com/item/K0000929857/,1,1024.0,3500.0,2100.0,88198.0
685,444,IBM 43W7726,https://kakaku.com/item/K0000353599/,1,50.0,140.0,18.0,139961.0
686,445,IBM 46M0877,https://kakaku.com/item/K0000353601/,1,160.0,754.0,635.0,1078000.0
687,446,トランセンド MTS400 TS32GMTS400S,https://kakaku.com/item/K0001021158/,1,32.0,560.0,460.0,2780.0
688,447,HI-DISC HDEXSSD120GPM10TD,https://kakaku.com/item/K0001055857/,1,120.0,400.0,300.0,3180.0
689,448,J&A Information LEVEN JS300 SSD JS300SSD240GB,https://kakaku.com/item/K0001025650/,1,240.0,560.0,440.0,3459.0
690,449,Palit Microsystems UVS-SSD240 (240GB 7mm TLC) ドスパラWeb限定モデル,https://kakaku.com/item/K0000965137/,1,240.0,560.0,470.0,3718.0
691,450,キングストン SSDNow UV400 SUV400S37/120G,https://kakaku.com/item/K0000882466/,1,120.0,550.0,350.0,3758.0
692,451,addlink S20 ad256GBS20S3S,https://kakaku.com/item/K0001217879/,1,256.0,510.0,400.0,4280.0
693,452,トランセンド SSD340 TS64GSSD340K,https://kakaku.com/item/K0000859230/,1,64.0,400.0,90.0,3980.0
694,453,エレコム ESD-ED0240GRD [レッド],https://kakaku.com/item/K0001078815/,1,240.0,300.0,200.0,4416.0
695,454,Colorful SL300 160G PINK Limited Edition [PINK],https://kakaku.com/item/K0001043015/,1,160.0,530.0,450.0,4488.0
696,455,SUPER TALENT DuraDrive ZT4 FEU032MD1X,https://kakaku.com/item/K0000857252/,1,32.0,110.0,45.0,4730.0
697,456,KINGMAX KM240GKE31WE [White],https://kakaku.com/item/K0001127437/,1,240.0,400.0,390.0,4950.0
698,457,ADATA SC680 ASC680-240GU32G2-CBL [ブルー],https://kakaku.com/item/K0001193828/,1,240.0,530.0,460.0,4980.0
699,458,トランセンド TS256GMTS830S,https://kakaku.com/item/K0001133996/,1,256.0,560.0,520.0,4980.0
700,459,グリーンハウス GH-SSDU3C240,https://kakaku.com/item/K0001222103/,1,240.0,380.0,340.0,4998.0
701,460,PLEXTOR S3C PX-256S3C,https://kakaku.com/item/K0000972288/,1,256.0,550.0,510.0,5075.0
702,461,ADATA Ultimate SU800 ASU800SS-128GT-C,https://kakaku.com/item/K0000903567/,1,128.0,560.0,300.0,5190.0
703,462,キングストン UV500 SSD SUV500M8/240G,https://kakaku.com/item/K0001051557/,1,240.0,520.0,500.0,5240.0
704,463,SUPER TALENT DuraDrive AT7 FTM064MU2P,https://kakaku.com/item/K0000968787/,1,64.0,270.0,95.0,5350.0
705,464,エレコム ESD-EJ0250GWH [ホワイト],https://kakaku.com/item/K0001214595/,1,250.0,400.0,320.0,5556.0
706,465,ABONMAX AB-SSD-480GB,https://kakaku.com/item/K0001193810/,1,480.0,560.0,510.0,5590.0
707,466,トランセンド SSD360 TS128GSSD360S,https://kakaku.com/item/K0000883277/,1,128.0,560.0,480.0,5780.0
708,467,ABONMAX AM-SSD-256GB,https://kakaku.com/item/K0001193805/,1,256.0,560.0,510.0,5990.0
709,468,ADATA Ultimate SU650 ASU650SS-480GT-C,https://kakaku.com/item/K0001024488/,1,480.0,520.0,450.0,6115.0
710,469,Colorful SL500 480G,https://kakaku.com/item/K0001048909/,1,480.0,530.0,450.0,6135.0
711,470,サムスン MZ-7TE250B/IT,https://kakaku.com/item/K0000546768/,1,250.0,540.0,520.0,6217.0
712,471,UMAX S330 S330TL480,https://kakaku.com/item/K0001083594/,1,480.0,560.0,450.0,6250.0
713,472,トランセンド MTS400 TS128GMTS400S,https://kakaku.com/item/K0001018675/,1,128.0,560.0,460.0,6396.0
714,473,crucial MX500 CT250MX500SSD4,https://kakaku.com/item/K0001024638/,1,250.0,560.0,510.0,6402.0
715,474,旭東エレクトロニクス SUNEAST SE800-m256GB,https://kakaku.com/item/K0001071611/,1,256.0,530.0,450.0,6600.0
716,475,HP P500 7PD51AA#UUF [シルバー],https://kakaku.com/item/K0001204293/,1,250.0,370.0,200.0,6980.0
717,476,トランセンド SSD370 TS128GSSD370S,https://kakaku.com/item/K0000773285/,1,128.0,550.0,170.0,6980.0
718,477,ADATA Ultimate SU800 ASU800SS-256GT-C,https://kakaku.com/item/K0000903568/,1,256.0,560.0,520.0,7020.0
719,478,インテル 600p Series SSDPEKKW256G7X1,https://kakaku.com/item/K0000910588/,1,256.0,1570.0,540.0,7038.0
720,479,UMAX S330 UM-SSD25S330-480,https://kakaku.com/item/K0001216437/,1,480.0,560.0,450.0,7280.0
721,480,SUPER TALENT FE8064MD2D,https://kakaku.com/item/K0000685153/,1,64.0,110.0,95.0,7480.0
722,481,エレコム ESD-EF0250GBK [ブラック],https://kakaku.com/item/K0001188702/,1,250.0,430.0,400.0,7678.0
723,482,エレコム ESD-EF0250GNV [ネイビー],https://kakaku.com/item/K0001188703/,1,250.0,430.0,400.0,7678.0
724,483,グリーンハウス GH-SSDU3C480,https://kakaku.com/item/K0001222104/,1,480.0,380.0,340.0,7998.0
725,484,CFD CFD EX. CSSD-S6i256HG7V,https://kakaku.com/item/K0001028580/,1,256.0,550.0,500.0,8118.0
726,485,SANDISK ウルトラ II SSD SDSSDHII-480G-J26,https://kakaku.com/item/K0000845981/,1,480.0,550.0,500.0,8127.0
727,486,エレコム ESD-JEC0480GBK [ブラック],https://kakaku.com/item/K0001082292/,1,480.0,350.0,350.0,8580.0
728,487,キングストン SSDNow UV400 SUV400S37/240G,https://kakaku.com/item/K0000882467/,1,240.0,550.0,490.0,8656.0
729,488,ADATA SC680 ASC680-480GU32G2-CBK [ブラック],https://kakaku.com/item/K0001193827/,1,480.0,530.0,460.0,8750.0
730,489,バッファロー SSD-PM480U3A-B [ブラック],https://kakaku.com/item/K0000975637/,1,480.0,421.6,370.0,8772.0
731,490,Silicon Power SP240GBSS3S55S25 [ブラック],https://kakaku.com/item/K0000495407/,1,240.0,550.0,440.0,8800.0
732,491,トランセンド JetDrive 420 TS240GJDM420,https://kakaku.com/item/K0000690810/,1,240.0,570.0,310.0,8980.0
733,492,GIGABYTE AORUS GP-ASM2NE2256GTTDR,https://kakaku.com/item/K0001152202/,1,256.0,3100.0,1050.0,9142.0
734,493,キングストン HyperX FURY RGB SSD SHFR200/240G,https://kakaku.com/item/K0001103731/,1,240.0,550.0,480.0,9280.0
735,494,トランセンド SSD450 TS128GSSD450K,https://kakaku.com/item/K0001056415/,1,128.0,550.0,520.0,9391.0
736,495,トランセンド TS240GESD350C [ネイビーブルー],https://kakaku.com/item/K0001162151/,1,240.0,1050.0,950.0,9480.0
737,496,トランセンド TS480GESD240C [シルバー],https://kakaku.com/item/K0001140439/,1,480.0,520.0,460.0,9980.0
738,497,PLEXTOR M9Pe(Y) PX-256M9PeY,https://kakaku.com/item/K0001024373/,1,256.0,3000.0,1000.0,10078.0
739,498,ADATA Ultimate SU800 M.2 2280 ASU800NS38-512GT-C,https://kakaku.com/item/K0000921329/,1,512.0,560.0,520.0,10160.0
740,499,トランセンド TS128GMTS400,https://kakaku.com/item/K0000669338/,1,128.0,560.0,160.0,10794.0
741,500,トランセンド MTS800 TS256GMTS800S,https://kakaku.com/item/K0001018672/,1,256.0,500.0,450.0,10800.0
742,501,Colorful SL500 720G,https://kakaku.com/item/K0001108743/,1,720.0,530.0,450.0,11286.0
743,502,トランセンド MTS400 TS256GMTS400S,https://kakaku.com/item/K0001018676/,1,256.0,560.0,460.0,11970.0
744,503,KingSpec P3-1TB,https://kakaku.com/item/K0001042818/,1,1000.0,570.0,550.0,12455.0
745,504,addlink S20 ad1TBS20S3S,https://kakaku.com/item/K0001217881/,1,1000.0,560.0,500.0,12480.0
746,505,Silicon Power Bolt B75 SP010TBPSDB75SCS [シルバー],https://kakaku.com/item/K0001166503/,1,1000.0,440.0,430.0,12800.0
747,506,IODATA SDPX-USC480C [シルバー],https://kakaku.com/item/K0001203362/,1,480.0,560.0,510.0,12903.0
748,507,レキサーメディア Professional SL100 Pro LSL100P-500RBJP [ブラック],https://kakaku.com/item/K0001211861/,1,500.0,950.0,900.0,12980.0
749,508,トランセンド TS256GMTS600,https://kakaku.com/item/K0000669343/,1,256.0,560.0,310.0,12980.0
750,509,グリーンハウス GH-SSDU3C960,https://kakaku.com/item/K0001222105/,1,960.0,380.0,340.0,12998.0
751,510,キングストン HyperX FURY RGB SSD SHFR200/480G,https://kakaku.com/item/K0001103732/,1,480.0,550.0,480.0,13274.0
752,511,トランセンド TS480GESD350C [ネイビーブルー],https://kakaku.com/item/K0001162152/,1,480.0,1050.0,950.0,13480.0
753,512,ADATA SC680 ASC680-960GU32G2-CBK [ブラック],https://kakaku.com/item/K0001193826/,1,960.0,530.0,460.0,13950.0
754,513,IODATA GigaCrysta E.A.G.L SSD-GC512M2,https://kakaku.com/item/K0001204460/,1,512.0,3430.0,2230.0,14493.0
755,514,Team T-FORCE DELTA RGB SSD T253TR250G3C413 [ホワイト],https://kakaku.com/item/K0001109874/,1,250.0,560.0,500.0,14707.0
756,515,エレコム ESD-EJ1000GBK [ブラック],https://kakaku.com/item/K0001214598/,1,1000.0,400.0,320.0,15442.0
757,516,トランセンド JetDrive 420 TS480GJDM420,https://kakaku.com/item/K0000690811/,1,480.0,570.0,470.0,15980.0
758,517,キングストン A2000 SSD SA2000M8/500G,https://kakaku.com/item/K0001180670/,1,500.0,2200.0,2000.0,16274.0
759,518,ESSENCORE KLEVV NEO N600 D480GAA-N600,https://kakaku.com/item/K0001004165/,1,480.0,560.0,510.0,16310.0
760,519,エレコム ESD-EC0960GRD [レッド],https://kakaku.com/item/K0001152656/,1,960.0,410.0,400.0,17316.0
761,520,キングストン UV500 SSD SUV500/960G,https://kakaku.com/item/K0001051225/,1,960.0,520.0,500.0,17560.0
762,521,Colorful SL500 1TB,https://kakaku.com/item/K0001108921/,1,1024.0,550.0,520.0,17880.0
763,522,トランセンド TS256GMTS800,https://kakaku.com/item/K0000669348/,1,256.0,560.0,310.0,19131.0
764,523,サムスン T5 MU-PA1T0R/WW [red],https://kakaku.com/item/K0001162557/,1,1000.0,540.0,540.0,19500.0
765,524,サムスン T5 MU-PA1T0G/WW [GOLD],https://kakaku.com/item/K0001174042/,1,1000.0,540.0,540.0,19800.0
766,525,SUPER TALENT DuraDrive AT7 FTM512MU2P,https://kakaku.com/item/K0000968790/,1,512.0,550.0,460.0,19940.0
767,526,サムスン 850 EVO MZ-75E500B/IT,https://kakaku.com/item/K0000725580/,1,500.0,540.0,520.0,20438.0
768,527,エレコム ESD-EF1000GBK [ブラック],https://kakaku.com/item/K0001188708/,1,1000.0,430.0,420.0,21640.0
769,528,トランセンド MTS820 TS960GMTS820S,https://kakaku.com/item/K0001158045/,1,960.0,550.0,500.0,22788.0
770,529,ADATA XPG SX6000 Lite ASX6000LNP-1TT-C,https://kakaku.com/item/K0001127378/,1,1000.0,1800.0,1200.0,23860.0
771,530,トランセンド JetDrive 520 TS480GJDM520,https://kakaku.com/item/K0000680353/,1,480.0,570.0,460.0,24800.0
772,531,IODATA GigaCrysta E.A.G.L SSD-GC1TM2,https://kakaku.com/item/K0001204461/,1,1000.0,3430.0,3230.0,27715.0
773,532,プリンストン ULTRA PLUS PHD-GS960GU,https://kakaku.com/item/K0001149187/,1,960.0,1000.0,950.0,28331.0
774,533,サムスン 950 PRO M.2 MZ-V5P256B/IT,https://kakaku.com/item/K0000829333/,1,256.0,2200.0,900.0,30580.0
775,534,SONY SV-GS48,https://kakaku.com/item/K0000944575/,1,480.0,550.0,500.0,37950.0
776,535,トランセンド MTS800S TS1TMTS800S,https://kakaku.com/item/K0001060334/,1,1000.0,500.0,450.0,39702.0
777,536,サムスン 860 EVO M.2 MZ-N6E2T0B/IT,https://kakaku.com/item/K0001027995/,1,2000.0,550.0,520.0,40830.0
778,537,HGST Atomos Master Caddy 4K 1000GB Black WW 0G05221,https://kakaku.com/item/K0000992129/,1,1000.0,500.0,500.0,41060.0
779,538,CFD CSSD-M2B02TPG2VN,https://kakaku.com/item/K0001122311/,1,2000.0,3470.0,2750.0,42680.0
780,539,ADATA ASP920SS3-1TM-C,https://kakaku.com/item/K0000640842/,1,1000.0,560.0,500.0,45078.0
781,540,トランセンド JetDrive 520 TS960GJDM520,https://kakaku.com/item/K0000680354/,1,960.0,570.0,460.0,45980.0
782,541,トランセンド JetDrive 725 TS960GJDM725,https://kakaku.com/item/K0000680360/,1,960.0,570.0,460.0,45980.0
783,542,パナソニック RP-SBD512P3 [シルバー],https://kakaku.com/item/K0001111118/,1,512.0,1500.0,1000.0,46590.0
784,543,サムスン 860 PRO MZ-76P2T0B/IT,https://kakaku.com/item/K0001027983/,1,2000.0,560.0,530.0,61091.0
785,544,インテル DC S4500 SSDSC2KB960G701,https://kakaku.com/item/K0000993271/,1,960.0,500.0,490.0,66527.0
786,545,インテル Optane SSD 900P SSDPED1D480GAX1,https://kakaku.com/item/K0001106128/,1,480.0,2500.0,2000.0,71599.0
787,546,HGST G-DRIVE mobile SSD R-Series 2000GB 0G06054,https://kakaku.com/item/K0001031115/,1,2000.0,560.0,560.0,72360.0
788,547,トランセンド MSA370 TS1TMSA370,https://kakaku.com/item/K0000913550/,1,1000.0,570.0,450.0,105510.0
789,548,インテル DC S4500 SSDSC2KB019T701,https://kakaku.com/item/K0000993270/,1,1900.0,500.0,490.0,129708.0
790,549,IBM 43W7722,https://kakaku.com/item/K0000353598/,1,50.0,80.0,50.0,156627.0
791,550,インテル Optane SSD DC P4800X SSDPED1K375GA01,https://kakaku.com/item/K0001010388/,1,375.0,2400.0,2000.0,235427.0
792,551,バッファロー SSD-PL120U3-BK,https://kakaku.com/item/K0000961672/,1,120.0,340.0,200.0,1840.0
793,552,トランセンド MTS800S TS32GMTS800S,https://kakaku.com/item/K0001104682/,1,32.0,500.0,450.0,3035.0
794,553,LITEON PH6-CE120-L1,https://kakaku.com/item/K0001140220/,1,120.0,560.0,460.0,3272.0
795,554,KingFast F6 PRO 2710DCS23-120,https://kakaku.com/item/K0001004406/,1,120.0,400.0,390.0,3276.0
796,555,エレコム ESD-EC0120GWH [ホワイト],https://kakaku.com/item/K0001038561/,1,120.0,410.0,400.0,3438.0
797,556,エレコム ESD-JEC0120GBK [ブラック],https://kakaku.com/item/K0001082288/,1,120.0,350.0,350.0,3780.0
798,557,エレコム ESD-JEC0120GWH [ホワイト],https://kakaku.com/item/K0001082289/,1,120.0,350.0,350.0,3780.0
799,558,Silicon Power SP120GBSS3S55S25 [ブラック],https://kakaku.com/item/K0000495406/,1,120.0,550.0,440.0,3795.0
800,559,Wilk Elektronik GOODRAM CX300 SSDPR-CX300-120,https://kakaku.com/item/K0001048497/,1,120.0,555.0,540.0,3980.0
801,560,トランセンド MTS800 TS64GMTS800S,https://kakaku.com/item/K0001018670/,1,64.0,500.0,450.0,4054.0
802,561,LITEON PH6-CE120-G,https://kakaku.com/item/K0001093173/,1,120.0,560.0,460.0,4062.0
803,562,ADTEC AD-L10D128G-25I,https://kakaku.com/item/K0001095945/,1,128.0,560.0,300.0,4100.0
804,563,トランセンド TS64GMTS600,https://kakaku.com/item/K0000669341/,1,64.0,560.0,310.0,4138.0
805,564,トランセンド MTS400 TS64GMTS400S,https://kakaku.com/item/K0001018674/,1,64.0,560.0,460.0,4180.0
806,565,エレコム ESD-JEC0240GWH [ホワイト],https://kakaku.com/item/K0001082291/,1,240.0,350.0,350.0,4280.0
807,566,PLEXTOR S3G PX-128S3G,https://kakaku.com/item/K0000972290/,1,128.0,550.0,500.0,4441.0
808,567,Colorful SL300 160G,https://kakaku.com/item/K0001031004/,1,160.0,530.0,450.0,4480.0
809,568,トランセンド TS32GMTS400,https://kakaku.com/item/K0000669336/,1,32.0,560.0,160.0,4481.0
810,569,トランセンド TS32GMTS800,https://kakaku.com/item/K0000669345/,1,32.0,560.0,310.0,4481.0
811,570,バッファロー SSD-PL240U3-BK/N [ブラック],https://kakaku.com/item/K0000986769/,1,240.0,340.0,320.0,4485.0
812,571,SANDISK Z400s SD8SBAT-128G-1122,https://kakaku.com/item/K0000816262/,1,128.0,546.0,182.0,4549.0
813,572,トランセンド SSD420 TS16GSSD420K,https://kakaku.com/item/K0001056417/,1,16.0,570.0,470.0,4695.0
814,573,HI-DISC HDEXSSD240GPM10TD,https://kakaku.com/item/K0001055858/,1,240.0,400.0,380.0,4780.0
815,574,ESSENCORE KLEVV NEO N500 D240GAA-N500,https://kakaku.com/item/K0001093662/,1,240.0,520.0,500.0,4793.0
816,575,エレコム ESD-EC0240GRD [レッド],https://kakaku.com/item/K0001038560/,1,240.0,410.0,400.0,4816.0
817,576,インテル SSD 545s SSDSCKKW128G8X1,https://kakaku.com/item/K0001106124/,1,128.0,550.0,440.0,4905.0
818,577,トランセンド MTS820 TS240GMTS820S,https://kakaku.com/item/K0001018665/,1,240.0,550.0,500.0,4980.0
819,578,Silicon Power PCIe Gen3x4 P34A60 SP256GBP34A60M28,https://kakaku.com/item/K0001223689/,1,256.0,2100.0,1200.0,4980.0
820,579,エレコム ESD-EA0120GRD [レッド],https://kakaku.com/item/K0000909920/,1,120.0,350.0,60.0,5370.0
821,580,エレコム ESD-EJ0250GBK [ブラック],https://kakaku.com/item/K0001214594/,1,250.0,400.0,320.0,5638.0
822,581,ADTEC AD-L10D256G-25I,https://kakaku.com/item/K0001095946/,1,256.0,560.0,520.0,5740.0
823,582,トランセンド MTS950 TS64GMTS950T,https://kakaku.com/item/K0001056410/,1,64.0,550.0,520.0,5775.0
824,583,KingFast F6 PRO 2710DCS23-240,https://kakaku.com/item/K0001093079/,1,240.0,530.0,470.0,5780.0
825,584,SUPER TALENT SATA Mini 2 PCIe DX1 FMT032JCRM,https://kakaku.com/item/K0000857256/,1,32.0,500.0,280.0,5820.0
826,585,OCZ AGT3-25SAT3-120G,https://kakaku.com/item/K0000251016/,1,120.0,525.0,500.0,5863.0
827,586,Silicon Power Bolt B10 SP256GBPSDB10SBK [ブラック],https://kakaku.com/item/K0001031117/,1,256.0,400.0,400.0,5900.0
828,587,パナソニック RP-SUD128P3 [シルバー],https://kakaku.com/item/K0000934826/,1,128.0,400.0,400.0,5934.0
829,588,トランセンド SSD340 TS128GSSD340K,https://kakaku.com/item/K0000859229/,1,128.0,550.0,170.0,5980.0
830,589,ESSENCORE KLEVV NEO N600 D120GAA-N600,https://kakaku.com/item/K0000961346/,1,120.0,560.0,370.0,5990.0
831,590,PNY PHANTOM-1 SSD7CSPTM1-120-RB,https://kakaku.com/item/K0000956754/,1,120.0,550.0,410.0,6138.0
832,591,トランセンド SSD420 TS32GSSD420K,https://kakaku.com/item/K0001056418/,1,32.0,570.0,470.0,6201.0
833,592,トランセンド SSD450 TS64GSSD450K,https://kakaku.com/item/K0001056414/,1,64.0,550.0,520.0,6355.0
834,593,Patriot Memory Spark PSK128GS25SSDR,https://kakaku.com/item/K0000896247/,1,128.0,555.0,500.0,6379.0
835,594,トランセンド TS64GMTS800,https://kakaku.com/item/K0000669346/,1,64.0,560.0,310.0,6416.0
